# Energy shift = 1.09
# Y-offset = 0.0042+-0.0012, AE = 13.7843+-0.0799, Scale Factor = 0.1124+-0.0178, Alpha = 1.6025+-0.1437
# a_9: 1359556710.056047677993774414 +- 0.000000000000000078, a_8: -412924661.7909995317459106 +- 0.0000000000000056, a_7: 44440793.8020080029964 +- 0.0000000000012, a_6: -1387589.79807436490 +- 0.00000000017, a_5: -83839.088404244 +- 0.000000020, a_4: 5510.9759322 +- 0.0000018, a_3: 184.42013 +- 0.00012, a_2: -24.6736 +- 0.0056, a_1: 0.79 +- 0.16, a_0: 0.0 +- 3.2, domain: [16.52eV ,18.31eV]
# Y-offset = 0.01+-0.0128, AE = 18.2098+-0.0616, Scale Factor = 3.7497+-0.3968, Alpha = 1.5676+-0.0837
# Y-offset = 0.01+-0.1197, AE = 21.3116+-0.0907, Scale Factor = 5.825+-0.8259, Alpha = 1.4072+-0.1587
# -------------------------------------------------------------
Energy	Counts	Errors	Combined Fit	Fit 1	Fit 2(incl. prev.)	Fit 3(incl. prev.)	Fit 4(incl. prev.)
25.490000	342.700000	11.699042	345.077583	14.530296	24.603941	235.825356	345.077583
25.510000	337.100000	11.506328	346.763635	14.570079	24.643724	236.775171	346.763635
25.530000	340.800000	11.632426	348.452575	14.609902	24.683547	237.726443	348.452575
25.550000	342.000000	11.672719	350.144397	14.649767	24.723412	238.679171	350.144397
25.570000	343.700000	11.730281	351.839096	14.689672	24.763317	239.633353	351.839096
25.590000	345.500000	11.794177	353.536666	14.729618	24.803263	240.588988	353.536666
25.610000	345.100000	11.781336	355.237100	14.769605	24.843250	241.546074	355.237100
25.630000	347.400000	11.860483	356.940394	14.809632	24.883278	242.504609	356.940394
25.650000	352.100000	12.017403	358.646543	14.849701	24.923346	243.464591	358.646543
25.670000	351.900000	12.007747	360.355539	14.889810	24.963455	244.426019	360.355539
25.690000	349.400000	11.925034	362.067379	14.929960	25.003605	245.388891	362.067379
25.710000	355.000000	12.117771	363.782056	14.970150	25.043795	246.353205	363.782056
25.730000	356.100000	12.156280	365.499566	15.010381	25.084027	247.318961	365.499566
25.750000	362.100000	12.361498	367.219902	15.050653	25.124298	248.286155	367.219902
25.770000	357.000000	12.184644	368.943059	15.090965	25.164611	249.254787	368.943059
25.790000	363.600000	12.412043	370.669033	15.131318	25.204963	250.224856	370.669033
25.810000	358.000000	12.222130	372.397817	15.171712	25.245357	251.196358	372.397817
25.830000	365.100000	12.462253	374.129407	15.212146	25.285791	252.169293	374.129407
25.850000	368.800000	12.588942	375.863798	15.252620	25.326265	253.143659	375.863798
25.870000	369.500000	12.608959	377.600983	15.293135	25.366780	254.119455	377.600983
25.890000	369.200000	12.597354	379.340959	15.333690	25.407335	255.096678	379.340959
25.910000	376.300000	12.843064	381.083719	15.374286	25.447931	256.075328	381.083719
25.930000	374.500000	12.781160	382.829259	15.414922	25.488567	257.055403	382.829259
25.950000	375.000000	12.804699	384.577574	15.455598	25.529244	258.036901	384.577574
25.970000	376.400000	12.846369	386.328658	15.496315	25.569960	259.019820	386.328658
25.990000	377.200000	12.873889	388.082508	15.537072	25.610717	260.004159	388.082508
26.010000	379.000000	12.937475	389.839116	15.577869	25.651515	260.989917	389.839116
26.030000	384.000000	13.108190	391.598480	15.618707	25.692352	261.977091	391.598480
26.050000	384.000000	13.102439	393.360593	15.659585	25.733230	262.965681	393.360593
26.070000	389.700000	13.298774	395.125452	15.700503	25.774148	263.955685	395.125452
26.090000	384.100000	13.113237	396.893050	15.741461	25.815106	264.947101	396.893050
