# Energy shift = 0.8
# Y-offset = 0.0037+-0.0021, AE = 8.5511+-0.0044, Scale Factor = 57.5102+-0.5061, Alpha = 1.6464+-0.0103
# -------------------------------------------------------------
Energy	Counts	Errors	Combined Fit	Fit 1
12.150000	946.400000	4.735767	1187.977475	1187.977475
12.160000	956.300000	4.423080	1193.412648	1193.412648
12.170000	966.100000	4.759749	1198.857569	1198.857569
12.180000	973.200000	4.693057	1204.312229	1204.312229
12.190000	957.500000	4.881163	1209.776618	1209.776618
12.200000	963.500000	4.403562	1215.250726	1215.250726
12.210000	962.100000	4.930442	1220.734545	1220.734545
12.220000	968.700000	5.101907	1226.228065	1226.228065
12.230000	969.000000	4.634623	1231.731276	1231.731276
12.240000	979.100000	5.361407	1237.244170	1237.244170
12.250000	980.000000	5.034971	1242.766736	1242.766736
12.260000	981.500000	4.863156	1248.298966	1248.298966
12.270000	991.400000	4.364542	1253.840850	1253.840850
12.280000	988.300000	4.542893	1259.392379	1259.392379
12.290000	999.600000	4.578283	1264.953545	1264.953545
12.300000	996.500000	4.193092	1270.524337	1270.524337
12.310000	1002.000000	4.809343	1276.104747	1276.104747
12.320000	1005.000000	4.513752	1281.694766	1281.694766
12.330000	999.700000	4.785955	1287.294384	1287.294384
12.340000	1010.000000	4.686339	1292.903593	1292.903593
12.350000	1014.000000	5.289772	1298.522384	1298.522384
12.360000	1023.000000	4.581150	1304.150747	1304.150747
12.370000	1023.000000	4.237305	1309.788674	1309.788674
12.380000	1022.000000	4.573022	1315.436157	1315.436157
12.390000	1026.000000	4.764797	1321.093185	1321.093185
12.400000	1022.000000	4.637126	1326.759750	1326.759750
12.410000	1034.000000	5.085911	1332.435844	1332.435844
12.420000	1028.000000	4.981298	1338.121458	1338.121458
12.430000	1036.000000	4.533020	1343.816583	1343.816583
12.440000	1040.000000	4.449939	1349.521210	1349.521210
12.450000	1040.000000	4.914052	1355.235331	1355.235331
12.460000	1057.000000	4.982699	1360.958937	1360.958937
12.470000	1047.000000	5.120894	1366.692019	1366.692019
12.480000	1047.000000	4.430671	1372.434569	1372.434569
12.490000	1052.000000	4.295403	1378.186579	1378.186579
12.500000	1051.000000	5.529388	1383.948039	1383.948039
12.510000	1055.000000	4.842396	1389.718942	1389.718942
12.520000	1061.000000	4.716826	1395.499279	1395.499279
12.530000	1069.000000	4.657772	1401.289041	1401.289041
12.540000	1070.000000	4.937440	1407.088220	1407.088220
12.550000	1069.000000	5.036357	1412.896808	1412.896808
12.560000	1070.000000	4.894205	1418.714797	1418.714797
12.570000	1084.000000	5.135895	1424.542177	1424.542177
12.580000	1083.000000	4.703427	1430.378941	1430.378941
12.590000	1085.000000	5.285813	1436.225081	1436.225081
12.600000	1095.000000	4.449649	1442.080588	1442.080588
12.610000	1092.000000	4.640862	1447.945454	1447.945454
12.620000	1086.000000	4.853352	1453.819671	1453.819671
12.630000	1097.000000	5.116935	1459.703231	1459.703231
12.640000	1100.000000	4.598647	1465.596126	1465.596126
12.650000	1103.000000	5.121415	1471.498347	1471.498347
12.660000	1100.000000	5.144006	1477.409887	1477.409887
12.670000	1116.000000	4.671712	1483.330737	1483.330737
12.680000	1116.000000	4.899415	1489.260889	1489.260889
12.690000	1119.000000	4.817330	1495.200337	1495.200337
12.700000	1118.000000	4.858623	1501.149070	1501.149070
12.710000	1114.000000	4.717080	1507.107083	1507.107083
12.720000	1118.000000	4.953777	1513.074366	1513.074366
12.730000	1122.000000	5.052225	1519.050912	1519.050912
12.740000	1133.000000	5.279722	1525.036712	1525.036712
12.750000	1130.000000	4.446802	1531.031760	1531.031760
12.760000	1135.000000	4.891417	1537.036048	1537.036048
12.770000	1140.000000	4.091574	1543.049567	1543.049567
12.780000	1135.000000	5.037945	1549.072309	1549.072309
12.790000	1143.000000	5.203717	1555.104268	1555.104268
12.800000	1137.000000	4.974593	1561.145435	1561.145435
