# Energy shift = 0.78
# Y-offset = 0.0035+-0.0018, AE = 8.4365+-0.0053, Scale Factor = 151.6948+-2.6049, Alpha = 2.9021+-0.0199
# -------------------------------------------------------------
Energy	Counts	Errors	Combined Fit	Fit 1
8.820000	25.960000	9.715884	26.748102	26.748102
8.830000	25.680000	8.374819	28.650413	28.650413
8.840000	27.720000	9.431946	30.643026	30.643026
8.850000	30.520000	8.897730	32.728018	32.728018
8.860000	32.400000	8.423776	34.907463	34.907463
8.870000	35.680000	10.240000	37.183426	37.183426
8.880000	37.520000	9.822912	39.557970	39.557970
8.890000	38.400000	9.541488	42.033151	42.033151
8.900000	43.040000	11.130067	44.611023	44.611023
8.910000	45.480000	12.495183	47.293632	47.293632
8.920000	49.320000	12.326297	50.083022	50.083022
8.930000	49.740000	12.679606	52.981232	52.981232
8.940000	53.240000	13.797913	55.990297	55.990297
8.950000	55.820000	13.485088	59.112246	59.112246
8.960000	60.580000	16.688427	62.349106	62.349106
8.970000	61.960000	15.234120	65.702899	65.702899
8.980000	66.860000	16.067993	69.175644	69.175644
8.990000	70.000000	15.937377	72.769355	72.769355
9.000000	74.800000	16.161683	76.486042	76.486042
9.010000	79.580000	17.272626	80.327715	80.327715
9.020000	81.580000	16.446994	84.296375	84.296375
9.030000	85.980000	17.386190	88.394022	88.394022
9.040000	88.480000	16.285257	92.622655	92.622655
9.050000	94.900000	21.440849	96.984265	96.984265
9.060000	100.600000	18.905449	101.480843	101.480843
9.070000	105.200000	19.948333	106.114376	106.114376
9.080000	109.200000	20.933800	110.886847	110.886847
9.090000	117.400000	21.989998	115.800236	115.800236
9.100000	121.100000	21.388548	120.856522	120.856522
9.110000	126.200000	21.808439	126.057677	126.057677
9.120000	132.800000	25.596562	131.405674	131.405674
9.130000	134.800000	22.960836	136.902482	136.902482
9.140000	138.300000	24.420278	142.550065	142.550065
9.150000	149.600000	29.800134	148.350386	148.350386
9.160000	156.500000	28.958073	154.305406	154.305406
9.170000	160.400000	27.405985	160.417081	160.417081
9.180000	170.000000	29.148585	166.687367	166.687367
9.190000	178.200000	32.422091	173.118215	173.118215
9.200000	181.600000	34.565185	179.711574	179.711574
9.210000	191.500000	33.251917	186.469392	186.469392
9.220000	198.000000	33.594047	193.393612	193.393612
9.230000	201.100000	35.004428	200.486176	200.486176
9.240000	207.100000	36.552838	207.749024	207.749024
9.250000	214.300000	36.654850	215.184092	215.184092
9.260000	223.000000	38.334841	222.793315	222.793315
9.270000	235.400000	39.605959	230.578624	230.578624
9.280000	238.100000	43.895171	238.541951	238.541951
9.290000	253.800000	42.441960	246.685221	246.685221
9.300000	256.000000	44.873155	255.010360	255.010360
9.310000	272.100000	45.218425	263.519292	263.519292
9.320000	276.900000	45.792074	272.213937	272.213937
9.330000	291.100000	49.296917	281.096214	281.096214
9.340000	292.500000	46.868006	290.168039	290.168039
9.350000	308.000000	49.720821	299.431326	299.431326
9.360000	318.600000	48.745625	308.887988	308.887988
9.370000	322.900000	50.525538	318.539935	318.539935
9.380000	333.300000	55.187952	328.389075	328.389075
9.390000	346.200000	55.214853	338.437315	338.437315
9.400000	356.700000	49.338889	348.686557	348.686557
9.410000	365.100000	59.809949	359.138705	359.138705
9.420000	372.300000	57.472828	369.795659	369.795659
9.430000	386.200000	63.328793	380.659317	380.659317
9.440000	406.500000	66.652607	391.731575	391.731575
9.450000	413.600000	61.918656	403.014328	403.014328
9.460000	422.900000	70.216508	414.509468	414.509468
9.470000	436.200000	73.461119	426.218887	426.218887
9.480000	444.700000	76.462998	438.144472	438.144472
9.490000	452.100000	74.401814	450.288113	450.288113
9.500000	473.500000	78.363959	462.651692	462.651692
9.510000	488.200000	74.664315	475.237096	475.237096
9.520000	500.400000	78.638718	488.046204	488.046204
9.530000	519.300000	77.422154	501.080898	501.080898
9.540000	529.900000	77.371274	514.343055	514.343055
9.550000	544.800000	83.195096	527.834553	527.834553
9.560000	553.900000	84.889493	541.557267	541.557267
9.570000	570.300000	90.834234	555.513070	555.513070
9.580000	591.500000	87.940832	569.703833	569.703833
9.590000	597.000000	94.535708	584.131428	584.131428
9.600000	620.300000	101.035311	598.797721	598.797721
9.610000	628.300000	96.017113	613.704581	613.704581
9.620000	647.400000	96.441609	628.853873	628.853873
9.630000	658.600000	96.417550	644.247460	644.247460
9.640000	665.700000	104.259187	659.887206	659.887206
9.650000	690.300000	104.202140	675.774969	675.774969
9.660000	704.700000	109.722386	691.912610	691.912610
9.670000	720.400000	110.667538	708.301986	708.301986
9.680000	740.500000	117.584650	724.944954	724.944954
9.690000	757.700000	109.790592	741.843368	741.843368
9.700000	772.600000	115.130778	758.999082	758.999082
9.710000	789.800000	122.373951	776.413946	776.413946
9.720000	806.200000	124.997312	794.089812	794.089812
9.730000	823.500000	126.240604	812.028529	812.028529
9.740000	848.900000	131.706165	830.231943	830.231943
9.750000	860.500000	132.834145	848.701901	848.701901
9.760000	872.500000	135.360962	867.440248	867.440248
9.770000	894.200000	135.311463	886.448827	886.448827
9.780000	921.500000	145.535803	905.729480	905.729480
9.790000	932.400000	145.862757	925.284047	925.284047
9.800000	957.400000	148.054720	945.114368	945.114368
9.810000	969.500000	154.934599	965.222281	965.222281
9.820000	991.700000	150.348402	985.609622	985.609622
9.830000	1003.000000	150.585391	1006.278227	1006.278227
9.840000	1027.000000	153.518077	1027.229928	1027.229928
9.850000	1049.000000	165.716746	1048.466560	1048.466560
9.860000	1072.000000	161.322038	1069.989954	1069.989954
9.870000	1088.000000	160.682420	1091.801939	1091.801939
9.880000	1111.000000	169.439429	1113.904345	1113.904345
9.890000	1137.000000	169.508584	1136.298998	1136.298998
9.900000	1161.000000	175.024913	1158.987726	1158.987726
9.910000	1183.000000	171.807683	1181.972353	1181.972353
9.920000	1203.000000	188.169392	1205.254704	1205.254704
9.930000	1228.000000	187.445565	1228.836601	1228.836601
9.940000	1237.000000	194.526605	1252.719866	1252.719866
9.950000	1268.000000	183.889423	1276.906318	1276.906318
9.960000	1284.000000	191.896326	1301.397777	1301.397777
9.970000	1299.000000	204.803223	1326.196061	1326.196061
9.980000	1326.000000	202.486740	1351.302986	1351.302986
9.990000	1358.000000	192.199792	1376.720368	1376.720368
10.000000	1374.000000	214.081293	1402.450022	1402.450022
10.010000	1399.000000	214.228196	1428.493761	1428.493761
10.020000	1422.000000	222.686237	1454.853396	1454.853396
10.030000	1445.000000	236.425802	1481.530739	1481.530739
10.040000	1482.000000	219.867051	1508.527600	1508.527600
10.050000	1509.000000	227.292675	1535.845787	1535.845787
10.060000	1527.000000	229.379947	1563.487109	1563.487109
10.070000	1551.000000	236.799240	1591.453371	1591.453371
10.080000	1569.000000	228.271505	1619.746379	1619.746379
10.090000	1608.000000	243.714997	1648.367938	1648.367938
10.100000	1633.000000	255.375253	1677.319850	1677.319850
10.110000	1652.000000	258.381656	1706.603919	1706.603919
10.120000	1680.000000	256.402496	1736.221944	1736.221944
10.130000	1711.000000	272.769866	1766.175727	1766.175727
10.140000	1736.000000	286.317935	1796.467066	1796.467066
10.150000	1752.000000	274.525044	1827.097760	1827.097760
10.160000	1781.000000	272.840100	1858.069604	1858.069604
10.170000	1803.000000	273.772387	1889.384396	1889.384396
10.180000	1843.000000	291.368427	1921.043930	1921.043930
10.190000	1855.000000	290.720828	1953.050000	1953.050000
10.200000	1895.000000	292.023766	1985.404399	1985.404399
10.210000	1926.000000	292.495675	2018.108919	2018.108919
10.220000	1952.000000	291.813296	2051.165351	2051.165351
10.230000	1984.000000	296.319827	2084.575484	2084.575484
10.240000	1992.000000	307.271541	2118.341108	2118.341108
10.250000	2039.000000	322.130222	2152.464010	2152.464010
10.260000	2062.000000	327.425289	2186.945977	2186.945977
10.270000	2098.000000	309.382352	2221.788796	2221.788796
10.280000	2121.000000	335.049429	2256.994252	2256.994252
10.290000	2165.000000	334.363694	2292.564128	2292.564128
10.300000	2178.000000	339.386329	2328.500208	2328.500208
10.310000	2231.000000	328.046155	2364.804274	2364.804274
10.320000	2240.000000	340.858152	2401.478106	2401.478106
10.330000	2284.000000	348.391906	2438.523487	2438.523487
10.340000	2301.000000	347.833466	2475.942194	2475.942194
10.350000	2327.000000	358.356192	2513.736006	2513.736006
10.360000	2361.000000	382.089989	2551.906702	2551.906702
10.370000	2401.000000	373.959837	2590.456057	2590.456057
10.380000	2428.000000	386.328979	2629.385847	2629.385847
10.390000	2466.000000	371.360741	2668.697847	2668.697847
10.400000	2501.000000	379.675809	2708.393831	2708.393831
10.410000	2524.000000	394.730744	2748.475573	2748.475573
10.420000	2561.000000	390.769446	2788.944843	2788.944843
10.430000	2586.000000	407.335979	2829.803415	2829.803415
10.440000	2617.000000	417.167257	2871.053057	2871.053057
10.450000	2650.000000	411.925721	2912.695539	2912.695539
10.460000	2688.000000	415.076619	2954.732631	2954.732631
10.470000	2714.000000	427.484362	2997.166100	2997.166100
10.480000	2771.000000	418.128927	3039.997713	3039.997713
10.490000	2799.000000	416.445867	3083.229235	3083.229235
10.500000	2828.000000	434.607685	3126.862433	3126.862433
10.510000	2872.000000	456.092008	3170.899071	3170.899071
10.520000	2888.000000	443.843306	3215.340912	3215.340912
10.530000	2930.000000	450.896618	3260.189718	3260.189718
10.540000	2966.000000	457.036497	3305.447253	3305.447253
10.550000	3012.000000	469.921398	3351.115277	3351.115277
10.560000	3037.000000	466.568709	3397.195550	3397.195550
10.570000	3075.000000	476.939870	3443.689831	3443.689831
10.580000	3107.000000	483.969049	3490.599880	3490.599880
10.590000	3163.000000	507.422388	3537.927454	3537.927454
10.600000	3184.000000	488.495118	3585.674310	3585.674310
10.610000	3222.000000	511.974218	3633.842205	3633.842205
10.620000	3263.000000	516.944987	3682.432893	3682.432893
10.630000	3309.000000	502.587186	3731.448130	3731.448130
10.640000	3330.000000	530.785682	3780.889669	3780.889669
10.650000	3357.000000	519.758367	3830.759264	3830.759264
10.660000	3425.000000	540.601924	3881.058666	3881.058666
10.670000	3447.000000	543.764839	3931.789627	3931.789627
10.680000	3507.000000	561.048554	3982.953898	3982.953898
10.690000	3529.000000	557.083369	4034.553228	4034.553228
10.700000	3565.000000	569.639430	4086.589368	4086.589368
10.710000	3597.000000	568.268774	4139.064065	4139.064065
10.720000	3659.000000	583.918179	4191.979068	4191.979068
10.730000	3680.000000	590.375745	4245.336122	4245.336122
10.740000	3735.000000	602.021893	4299.136975	4299.136975
10.750000	3777.000000	608.074239	4353.383371	4353.383371
10.760000	3819.000000	590.036033	4408.077056	4408.077056
10.770000	3837.000000	591.154768	4463.219772	4463.219772
10.780000	3893.000000	618.147005	4518.813265	4518.813265
10.790000	3919.000000	620.361991	4574.859275	4574.859275
10.800000	3968.000000	639.152095	4631.359545	4631.359545
10.810000	4026.000000	636.907717	4688.315816	4688.315816
10.820000	4039.000000	629.753761	4745.729828	4745.729828
