# Energy shift = 0.7
# a_1: -0.339 +- 0.033, a_0: 0.0 +- 1.4, domain: [10.7eV ,12.6eV]
# Y-offset = 0.0+-0.0079, AE = 13.1227+-0.5082, Scale Factor = 0.2487+-0.2932, Alpha = 2.1725+-1.1383
# Y-offset = 0.01+-0.0473, AE = 15.6066+-0.0137, Scale Factor = 21.1696+-0.4291, Alpha = 1.2718+-0.0288
# -------------------------------------------------------------
Energy	Counts	Errors	Combined Fit	Fit 1	Fit 2(incl. prev.)	Fit 3(incl. prev.)
12.260000	0.080000	0.391918	0.135755	0.125755	0.125755	0.135755
12.270000	0.160000	0.542586	0.136135	0.126135	0.126135	0.136135
12.280000	0.160000	0.783837	0.136514	0.126514	0.126514	0.136514
12.290000	0.240000	0.861626	0.136893	0.126893	0.126893	0.136893
12.300000	0.400000	0.800000	0.137273	0.127273	0.127273	0.137273
12.310000	0.080000	0.391918	0.137652	0.127652	0.127652	0.137652
12.320000	0.080000	0.391918	0.138031	0.128031	0.128031	0.138031
12.330000	0.240000	1.175755	0.138411	0.128411	0.128411	0.138411
12.340000	0.080000	0.391918	0.138790	0.128790	0.128790	0.138790
12.350000	0.160000	0.542586	0.139169	0.129169	0.129169	0.139169
12.360000	0.080000	0.391918	0.139548	0.129548	0.129548	0.139548
12.370000	0.000000	0.000000	0.139928	0.129928	0.129928	0.139928
12.380000	0.000000	0.000000	0.140307	0.130307	0.130307	0.140307
12.390000	0.000000	0.000000	0.140686	0.130686	0.130686	0.140686
12.400000	0.240000	0.861626	0.141066	0.131066	0.131066	0.141066
12.410000	0.160000	0.783837	0.141445	0.131445	0.131445	0.141445
12.420000	0.000000	0.000000	0.141824	0.131824	0.131824	0.141824
12.430000	0.160000	0.783837	0.142204	0.132204	0.132204	0.142204
12.440000	0.000000	0.000000	0.142583	0.132583	0.132583	0.142583
12.450000	0.080000	0.391918	0.142962	0.132962	0.132962	0.142962
12.460000	0.160000	0.542586	0.143342	0.133342	0.133342	0.143342
12.470000	0.000000	0.000000	0.143721	0.133721	0.133721	0.143721
12.480000	0.080000	0.391918	0.144100	0.134100	0.134100	0.144100
12.490000	0.080000	0.391918	0.144479	0.134479	0.134479	0.144479
12.500000	0.240000	0.861626	0.144859	0.134859	0.134859	0.144859
12.510000	0.080000	0.391918	0.145238	0.135238	0.135238	0.145238
12.520000	0.240000	0.649923	0.145617	0.135617	0.135617	0.145617
12.530000	0.160000	0.542586	0.145997	0.135997	0.135997	0.145997
12.540000	0.480000	1.170299	0.146376	0.136376	0.136376	0.146376
12.550000	0.160000	0.542586	0.146755	0.136755	0.136755	0.146755
12.560000	0.240000	0.861626	0.147135	0.137135	0.137135	0.147135
12.570000	0.080000	0.391918	0.147514	0.137514	0.137514	0.147514
12.580000	0.160000	0.542586	0.147893	0.137893	0.137893	0.147893
12.590000	0.320000	0.926067	0.148273	0.138273	0.138273	0.148273
12.600000	0.080000	0.391918	0.148652	0.138652	0.138652	0.148652
12.610000	0.240000	0.861626	0.149031	0.139031	0.139031	0.149031
12.620000	0.400000	0.979796	0.149410	0.139410	0.139410	0.149410
12.630000	0.320000	1.223765	0.149790	0.139790	0.139790	0.149790
12.640000	0.160000	0.542586	0.150169	0.140169	0.140169	0.150169
12.650000	0.160000	0.542586	0.150548	0.140548	0.140548	0.150548
12.660000	0.240000	0.861626	0.150928	0.140928	0.140928	0.150928
12.670000	0.000000	0.000000	0.151307	0.141307	0.141307	0.151307
12.680000	0.240000	0.861626	0.151686	0.141686	0.141686	0.151686
12.690000	0.480000	1.170299	0.152066	0.142066	0.142066	0.152066
12.700000	0.080000	0.391918	0.152445	0.142445	0.142445	0.152445
12.710000	0.640000	1.763633	0.152824	0.142824	0.142824	0.152824
12.720000	0.480000	1.024500	0.153203	0.143203	0.143203	0.153203
12.730000	0.160000	0.783837	0.153583	0.143583	0.143583	0.153583
12.740000	0.080000	0.391918	0.153962	0.143962	0.143962	0.153962
12.750000	0.080000	0.391918	0.154341	0.144341	0.144341	0.154341
12.760000	0.080000	0.391918	0.154721	0.144721	0.144721	0.154721
12.770000	0.320000	0.926067	0.155100	0.145100	0.145100	0.155100
12.780000	0.160000	0.783837	0.155479	0.145479	0.145479	0.155479
12.790000	0.160000	0.783837	0.155859	0.145859	0.145859	0.155859
12.800000	0.240000	1.175755	0.156238	0.146238	0.146238	0.156238
12.810000	0.000000	0.000000	0.156617	0.146617	0.146617	0.156617
12.820000	0.400000	0.979796	0.156997	0.146997	0.146997	0.156997
12.830000	0.320000	0.733212	0.157376	0.147376	0.147376	0.157376
12.840000	0.480000	1.417604	0.157755	0.147755	0.147755	0.157755
12.850000	0.080000	0.391918	0.158135	0.148134	0.148135	0.158135
12.860000	0.320000	0.733212	0.158514	0.148514	0.148514	0.158514
12.870000	0.320000	0.926067	0.158894	0.148893	0.148894	0.158894
12.880000	0.400000	0.979796	0.159273	0.149272	0.149273	0.159273
12.890000	0.240000	0.649923	0.159653	0.149652	0.149653	0.159653
12.900000	0.240000	0.649923	0.160033	0.150031	0.150033	0.160033
12.910000	0.320000	0.733212	0.160414	0.150410	0.150414	0.160414
12.920000	0.480000	1.024500	0.160794	0.150790	0.150794	0.160794
12.930000	0.160000	0.783837	0.161176	0.151169	0.151176	0.161176
12.940000	0.400000	1.131371	0.161559	0.151548	0.151559	0.161559
12.950000	0.160000	0.783837	0.161942	0.151928	0.151942	0.161942
12.960000	0.400000	0.979796	0.162328	0.152307	0.152328	0.162328
12.970000	0.000000	0.000000	0.162716	0.152686	0.152716	0.162716
12.980000	0.400000	0.800000	0.163107	0.153065	0.153107	0.163107
12.990000	0.560000	1.329060	0.163501	0.153445	0.153501	0.163501
13.000000	0.240000	0.861626	0.163901	0.153824	0.153901	0.163901
13.010000	0.080000	0.391918	0.164307	0.154203	0.154307	0.164307
13.020000	0.240000	0.861626	0.164721	0.154583	0.154721	0.164721
13.030000	0.320000	1.223765	0.165144	0.154962	0.155144	0.165144
13.040000	0.320000	0.926067	0.165580	0.155341	0.155580	0.165580
13.050000	0.400000	0.979796	0.166030	0.155721	0.156030	0.166030
13.060000	0.240000	0.861626	0.166497	0.156100	0.156497	0.166497
13.070000	0.640000	1.228983	0.166984	0.156479	0.156984	0.166984
13.080000	0.240000	0.861626	0.167496	0.156859	0.157496	0.167496
13.090000	0.320000	1.223765	0.168036	0.157238	0.158036	0.168036
13.100000	0.080000	0.391918	0.168607	0.157617	0.158607	0.168607
13.110000	0.160000	0.783837	0.169215	0.157996	0.159215	0.169215
13.120000	0.000000	0.000000	0.169864	0.158376	0.159864	0.169864
13.130000	0.640000	1.352923	0.170559	0.158755	0.160559	0.170559
13.140000	0.720000	1.483779	0.171305	0.159134	0.161305	0.171305
13.150000	0.720000	1.483779	0.172107	0.159514	0.162107	0.172107
13.160000	0.240000	0.861626	0.172970	0.159893	0.162970	0.172970
13.170000	0.160000	0.783837	0.173899	0.160272	0.163899	0.173899
13.180000	0.960000	1.611955	0.174898	0.160652	0.164898	0.174898
13.190000	0.240000	0.861626	0.175974	0.161031	0.165974	0.175974
13.200000	0.800000	1.697056	0.177130	0.161410	0.167130	0.177130
13.210000	0.560000	1.202664	0.178370	0.161789	0.168370	0.178370
13.220000	0.640000	1.352923	0.179699	0.162169	0.169699	0.179699
13.230000	0.240000	0.861626	0.181121	0.162548	0.171121	0.181121
13.240000	0.320000	0.926067	0.182639	0.162927	0.172639	0.182639
13.250000	0.560000	1.202664	0.184256	0.163307	0.174256	0.184256
13.260000	0.160000	0.542586	0.185975	0.163686	0.175975	0.185975
13.270000	0.320000	0.926067	0.187800	0.164065	0.177800	0.187800
13.280000	0.480000	1.024500	0.189733	0.164445	0.179733	0.189733
13.290000	0.400000	1.131371	0.191775	0.164824	0.181775	0.191775
13.300000	0.640000	1.466424	0.193929	0.165203	0.183929	0.193929
13.310000	0.480000	1.299846	0.196197	0.165583	0.186197	0.196197
13.320000	0.160000	0.783837	0.198581	0.165962	0.188581	0.198581
13.330000	0.160000	0.783837	0.201082	0.166341	0.191082	0.201082
13.340000	0.560000	1.202664	0.203702	0.166720	0.193702	0.203702
13.350000	0.960000	1.799556	0.206441	0.167100	0.196441	0.206441
13.360000	0.160000	0.542586	0.209301	0.167479	0.199301	0.209301
13.370000	0.400000	0.979796	0.212284	0.167858	0.202284	0.212284
13.380000	0.960000	1.708333	0.215390	0.168238	0.205390	0.215390
13.390000	0.480000	1.024500	0.218621	0.168617	0.208621	0.218621
13.400000	0.320000	0.733212	0.221976	0.168996	0.211976	0.221976
13.410000	0.560000	1.202664	0.225458	0.169376	0.215458	0.225458
13.420000	0.400000	0.979796	0.229067	0.169755	0.219067	0.229067
13.430000	0.400000	0.979796	0.232804	0.170134	0.222804	0.232804
13.440000	0.480000	1.299846	0.236670	0.170514	0.226670	0.236670
13.450000	0.480000	1.024500	0.240665	0.170893	0.230665	0.240665
13.460000	0.640000	1.091055	0.244791	0.171272	0.234791	0.244791
13.470000	0.800000	1.876166	0.249047	0.171651	0.239047	0.249047
